feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,moroso
0.5832439363506844,0.2719611878996692,-1.1663490378448917,0.28106029707118024,-0.5306553195568983,-0.510886945341006,-1.2890534026226286,0.12922382942979563,0.08160646531618061,0.18649121229372037,0.44724768366993456,-0.8304957308391228,-0.42358787802073294,1.2361719879613482,0.3570986040738056,1.1027932894197592,0.11193815650797684,0
-0.8316883599498452,-0.4330277176500259,-0.8878113683570045,0.841554474515964,0.0792574529417061,-0.9193633935068337,-1.1732863475118351,-0.5103193933849189,0.41973147680976086,-0.41837065875676477,0.18401888559510443,-0.12729989687941398,2.1210388853970303,1.1111150030688868,-1.3061030615763831,-1.7268034218300163,-0.6724283673814052,0
-2.8446531204324543,1.497703468671258,-0.47550023427775334,0.962414054170193,0.11829355436845869,1.358904534462064,0.2956983034512406,0.09201299135099902,-0.08837511569229335,-0.04898878820851682,0.4911051631377178,-0.42075765874609633,0.38776751866939113,-0.8048210230606158,1.743547390939692,0.15763855342549715,0.02147521576248524,1
1.6998310045082403,-0.2050254300176451,-0.42070386665033777,0.06358600104978492,-0.6886799299433946,-0.26376813272202904,-1.7366359411328127,1.1661291864015284,0.5251574987613306,0.3971625964734243,-0.10406073136443851,-0.4688589500494598,-0.6407287908820046,1.5202054526667648,0.3235923910014946,0.7286563500907873,-0.32257193070315365,0
-0.6384976615553085,0.47738170319929846,0.46561540381621197,0.4220634873664724,-1.6160330673627163,0.30489759660409943,1.1166072475494997,-0.7811187039645274,0.2511403246237014,-0.7103851568153972,1.1125692180600695,-1.3694439053968095,-0.5414551857717992,1.255446342682336,0.8707375227056703,0.7032019576955308,-0.19783381877559508,1
0.15751749733279974,1.476753729848928,0.06666975541378523,0.7860963201043751,-0.7216221912293651,-1.362029682001001,-2.626460543884651,-0.9466099102115474,-2.6244111660438847,0.07456406206049655,1.227987809585601,-0.37571790905371677,0.9530880549924937,-2.5681557972076563,-1.2178033053225852,-1.481845501081295,-0.3013318614033824,0
0.16615101996895806,0.25077200972984653,0.411109055030255,-0.7055711977561145,-0.10226079483646565,-1.2050735614026502,1.9765172616741362,0.1345257396949132,0.2421642119817752,-0.31859616981789307,1.183002989767936,0.33817460862287224,-1.582735902482666,-1.6950093564338782,1.3825844833260705,0.09752720449497873,0.36338695581851566,1
0.3076111217748037,-0.1259452545591087,-0.3173297821550595,3.4518584750924908,-1.0528453645480045,0.1293419268726976,-0.9887847003297822,0.03352367389976907,1.1005079372516058,-0.1489631480665883,-0.06132099524669143,1.196832614385023,0.9159544895620487,1.138888972294699,-0.9423821286871876,0.619259417848066,2.8885281390890754,0
-0.9020107605218295,-0.18194061076791637,-0.48833744668001583,-0.5148989928799563,-1.451555499281129,-1.668853435191086,1.1196906139480902,-0.1545331263645147,1.0773724139292211,0.8627054772549474,-0.897097426943374,0.2772380338010739,1.8088542150414562,-0.7385847713758062,-0.9953183993376351,-1.5018996288608073,-1.70439866798463,1
-0.2090627185940118,-0.35715199165279593,0.09273712376344793,-1.1644734052827723,1.6889706891568983,0.7045314503928767,1.308174869236518,0.9592183641435472,0.9326938707632735,-0.3222994517344761,0.4735243284842866,0.4920529811622089,1.1279844288807088,1.0196577386753287,0.7825585169095589,2.3990352683271445,-0.11098247283192844,1
-1.333195568791597,-1.925643024558334,-0.20412158481360743,-1.5406697256914184,-0.06133415634044044,-0.2109724946124373,-2.119909406527528,0.8305306044184286,-0.4310844764913339,0.03782522791170415,0.012985414859594728,-1.7321861581367204,-0.5226488881400086,-1.3465139096281837,0.01976919103722762,0.685706026481484,-0.3501729246834748,0
-1.2370192090072925,1.6842793956359927,0.4633041134072579,-0.08518736891841655,-0.548121137325781,0.0648175120991695,-0.7331014021108967,0.20156911464976277,-0.8189632167812497,0.5488458471258355,0.22860433437970462,0.46813101616537117,0.029113405449468884,0.6885218737948136,2.0394912554348976,0.001658827983061723,-0.49737101775392834,0
-0.5446862067900078,-1.4490790523249402,0.6380817113945972,0.015215511875255619,0.024421991681113624,-0.12349437512702945,0.043379426087820194,0.2354737189138976,-0.6162336569361184,0.1617851000789016,0.2916230647161846,0.07394872999480892,-0.03196569088043541,0.10822091754515872,-0.4734670664997493,0.951116272538887,1.7297014205313348,0
-2.460147692862385,0.11715078029742383,-0.5839703892675707,0.37206689138936805,-0.4136148548510805,0.5228024804591667,0.9367866235379696,-0.4316401195841695,-1.0597374168013394,0.46300133556101714,-2.1618487076221236,-1.3894316229677204,-0.5981231706940849,0.8524973580315235,0.6268544583648927,2.010196305417217,-1.6064111194673534,1
0.7359989597742426,-0.4650421663844222,-1.1886088396636534,0.9228585219432832,1.8686244202361457,0.25486483543321675,-0.38327875378600085,-0.7729997832859706,2.07025259451903,-0.17085232958990745,-0.6218458401166121,-0.830467293857752,0.08105620137334615,0.45602466840300104,-0.4171053415323536,-1.3742941190120916,-0.041975645325929484,0
0.9817334373516581,0.5792134409117985,-1.0566607298700037,-0.9298857443285647,-1.326974282372626,-0.43642499508541227,-0.9917354280649172,-1.1333427946229155,-0.20037078149479304,-0.007659450435526828,1.0670644867840524,-0.7983506705476637,-0.4156564663289886,0.9780440167280724,-1.1228097812683262,1.3936468182760604,1.621033739401282,0
1.4089735388430829,-2.009216539117004,-0.6524944330712519,0.793018676231519,2.0341889257906116,-0.36387313776746005,1.376280123634153,1.2670730034460251,0.1951617030986796,1.1896897669429274,1.8060342085701266,0.19797991337486456,2.7432036702123757,-0.8333129317875837,1.1004447242600397,0.7274922867269737,-0.10176596099376436,1
0.727034558613693,0.29169148049583427,-0.3450245365683887,-0.05886077150118558,-0.34397023292221157,0.0506122549490586,1.4066368408971597,-1.7534314612369999,-1.0704100294070802,-0.7092271713742611,-1.0584023044751523,-1.2754404754923088,1.5554372369827347,1.3008296528069243,-0.3537305896871756,1.158612306839317,0.7005752592238477,1
-0.773728299345928,0.0028946651934072774,1.0375025855792954,0.16557432163141061,-1.093891368639161,2.043435936686529,-1.434904904862683,0.3551542773009573,1.0069430110713191,-0.6753227664198723,0.2696848646593585,-1.0094010633918855,0.30030039768711686,1.4119745170922213,1.1651171496838661,1.6409818461588688,-0.5578195832670253,0
1.5353277333766129,0.9605613534832284,1.3149370453402958,0.08462004839354878,-0.532487096099794,1.0539854833770739,-1.501291340657537,-1.3630961535803188,-0.8726919359140094,1.9746523622218093,-0.6813999126996095,0.17104406892415022,-0.5270169873833069,-1.1305388933213176,-0.7727388029500236,0.006547891718373756,0.09981366882164183,0
0.06478891926049835,0.5938868893186487,-0.5349809596070662,-0.8270580520610246,2.1634881998559825,0.3393182314426846,1.1361587154502937,0.6008464774244927,-0.6612834521963241,0.21655159128588908,-1.1696595506226912,-0.6326135387961495,-0.6711538341744236,1.1922686224422752,0.8686411313555908,1.1392527239380856,-1.1208813559298483,1
-2.7983070945092208,1.3750106311257884,-0.2028729996637926,0.826435408843473,0.01328394487279807,-0.2341145021068189,1.3390729413398608,1.2612170460228391,-0.32033942506875906,0.7431443048057675,1.041425029651243,0.5982791210389191,0.1580954575747467,1.0111530126892052,0.9444835354158813,-1.1493733195391054,0.5412300670837018,1
0.9072346600576203,0.21498453633275158,-1.4635031033044061,-1.3212337376636916,-0.8229486258623573,-0.23681784303685838,-0.6914412495956201,0.9865140038042008,0.9626135747116324,0.7132981766206321,-0.3859331265155641,0.7323480796505246,0.7975656226859541,-1.2894637143450582,-0.2952012531026962,0.04203903699723074,0.12037312895556077,0
1.0657511289970436,1.87357357502862,0.14071679870155704,-0.7378331977174909,-0.561494258229149,-2.0307962694660584,0.8279438048588794,0.8193380303955696,-0.2888617561697844,0.49986161047286753,0.6082809589270963,-1.010878142281039,-0.3097691784162778,-0.9188495428813863,0.6893291868373371,0.43977805773482237,-0.22915313590075417,1
0.8410267983307074,-0.9079178701326756,-0.8660105938278295,0.35445730350052573,0.7688951683178277,0.6071144927849748,0.9916322310491101,-0.8230399778824402,2.017084834854721,-1.2521582306324586,-0.1720019686107265,-0.9760530504318667,-0.30735005075251043,-0.6529945598717264,1.5178946671222158,0.6483202127193832,0.7555171157510111,0
1.1415376602351135,0.2812105299558777,-0.6098212167272987,-0.6038860500530543,0.0671876754939992,-0.07696453644043502,-1.4176182996697047,0.085668338354177,-0.8816651280823552,-0.9415829664674247,1.3567996854914792,-0.08117361031679111,2.0916654352700794,-1.5176796928036933,0.9989678353166206,-0.37517372483555633,0.2310591210829541,0
-1.5702366540818447,0.4276767710099296,0.20485730021769077,0.7202240169054077,-0.7043603242208816,0.038915828017330296,-1.7103274244496292,0.5209768734917716,-0.9205832258364774,-0.4894669953419908,1.2322838295108312,0.16700292169573833,0.7333480071781809,-1.472663084065756,1.366746736694397,1.5162884505560141,-0.6073230454709151,0
-0.08183552866902064,-0.8179553277385507,0.8634391540225157,1.481949892565437,-0.28450883057878085,-0.9969265012590225,-1.3773674040202324,0.25401373582487907,-1.2426039855683733,0.1672808941112505,1.0165309425598525,1.533110964455632,0.898943138620652,1.2892929008464493,0.5992806675165769,0.14883291924572326,-2.159300091246552,0
0.9952543946760563,1.223707890358543,-1.4458787459520113,-1.128864435005698,-0.08650890768996963,-1.1824008349027357,0.6795042525919508,-0.599472443644554,-1.2330828282800503,0.1397743812843191,1.8157419248412825,-1.0298450372451993,-0.8986266755846266,-0.9265744017476469,-0.9833117322748413,0.1882813886599442,0.3374663870861108,1
-0.2774485093509754,0.9750440547228668,-1.172411607833743,0.5062784714875873,-0.6037410931662635,-2.463684123905563,-2.0859259010825006,-0.453157893685935,-0.14513458302134166,0.5306351637445099,-0.28063747931345684,-0.18268976668132056,1.1818964527719358,-1.7911085294376319,0.21553197979408253,-1.363465016185462,0.06306502948812001,0
-0.6310528925206929,-0.6351921266573415,-0.5334558173890478,-1.3599013581294075,1.377801844701744,1.961582623768833,-1.1002692403843437,1.1741520976709512,0.5847530155068312,-1.0212065086158622,1.8467250135023263,0.2010542463815127,0.9145022753809691,1.071774815293655,-1.8825833377734538,0.6402729252127458,1.8668381128971872,0
0.8983938423956381,-1.310835790985055,-0.4348912941710366,-0.12329558734569891,0.5985523476910717,-0.9558409069236787,0.01684528107926464,-1.650681954416002,-0.3036121682742184,0.3425967929829993,-0.8898357406723355,1.0863280214122246,0.33127868188986703,0.6215468383914531,2.1868531246913245,-0.41793461490237244,-0.3310996272962045,1
-2.5632897868965667,-0.5993889642065982,-1.2535631921902755,0.12086216760273172,0.8514108419541485,-1.7325613427047113,0.5739500036098171,-0.19543918906152408,-1.5194317032828968,0.28242052056637684,0.08469963671290325,0.18545943811694546,-0.06796238616481728,-0.25761147074172686,0.4364086675380921,-0.27358801891233037,0.7899054969295414,0
0.09560284965405634,-0.5549327160031743,0.9813097574429632,-2.4362293206111074,0.5838458300825154,-0.05537432420377761,-0.5793733473413198,-0.2919785595855003,0.6659995470213681,-1.024230887234727,-0.614795086388384,-0.7847294673610576,0.5143641995467549,-0.7080006271603775,-0.46288113153134913,0.10326850438008114,0.5059153880005607,1
-0.51236320312539,-1.6847815288661228,-0.39419194719888545,-0.10434807136567664,-0.5109387202054239,1.0113007294575715,-0.3241345951071697,1.17935992214075,1.0409636940244178,-0.20025234275220244,-1.4162371754192913,-1.157892358664248,-0.6821996461709546,0.5061613574301889,-0.42519638745011584,0.35437010006969877,2.945283615101746,1
